Path 1:
  0.2784, 1.3101, 0.0213, 4.7904, 1.8688, 0.6885
  4.2652, 1.3101, 0.4404, 4.7904, 1.8688, 0.6885
  8.0000, 1.3101, 0.1052, 4.7904, 1.8688, 0.6885
  4.4773, 1.3101, 0.4650, 4.7904, 1.8688, 0.6885
  0.5036, 1.3101, 0.0197, 4.7904, 1.8688, 0.6885
  -7.8075, -6.0335, 2.0789, -7.8075, -6.0335, 2.0789
  -4.2964, -6.0335, 1.0020, -7.8075, -6.0335, 2.0789
  -7.5968, -6.0335, 2.1863, -7.5968, -6.0335, 2.1863
  -4.4944, -6.0335, 0.9246, -7.5968, -6.0335, 2.1863
  -7.4107, -6.0335, 2.2382, -7.4107, -6.0335, 2.2382
  -7.4107, -6.0335, 2.2382, -7.4107, -6.0335, 2.2382
  -8.0000, -6.0335, 1.9419, -7.4107, -6.0335, 2.2382
  -8.0000, -6.0335, 1.9419, -7.4107, -6.0335, 2.2382
  -5.7231, -6.0335, 1.2493, -7.4107, -6.0335, 2.2382
  -7.8634, -6.0335, 2.0426, -7.4107, -6.0335, 2.2382
  -8.0000, -6.0335, 1.9419, -7.4107, -6.0335, 2.2382
  5.0482, -5.4628, 0.7975, -7.4107, -6.0335, 2.2382
  7.1814, -5.4628, 0.1163, -7.4107, -6.0335, 2.2382
  8.0000, -5.4628, 0.0358, -7.4107, -6.0335, 2.2382
  6.1151, -5.4628, 0.3747, -7.4107, -6.0335, 2.2382
  8.0000, -5.1637, 0.0309, -7.4107, -6.0335, 2.2382
  2.4000, -2.7365, 0.0704, -7.4107, -6.0335, 2.2382
  2.4000, -0.8578, 0.0150, -7.4107, -6.0335, 2.2382
  2.4000, 0.9081, 0.0984, -7.4107, -6.0335, 2.2382
  -5.6882, 0.9444, 1.7384, -7.4107, -6.0335, 2.2382
  -6.4973, 1.2337, 2.8987, -6.4973, 1.2337, 2.8987
  -7.9641, 1.2337, 3.9008, -7.9641, 1.2337, 3.9008
  -7.9641, 1.2337, 3.9008, -7.9641, 1.2337, 3.9008

Path 7:
  -2.9550, -2.7678, 0.8014, -2.9550, -2.7678, 0.8014
  -7.7550, -2.7678, 0.6700, -2.9550, -2.7678, 0.8014
  -3.2430, -2.7678, 0.7977, -2.9550, -2.7678, 0.8014
  -8.0000, 5.1594, 0.8833, -8.0000, 5.1594, 0.8833
  -8.0000, 1.1726, 3.8336, -8.0000, 1.1726, 3.8336
  -8.0000, 4.9202, 1.1018, -8.0000, 1.1726, 3.8336
  -8.0000, 1.3975, 4.0405, -8.0000, 1.3975, 4.0405
  -8.0000, 1.3975, 4.0405, -8.0000, 1.3975, 4.0405
  -8.0000, 1.5283, 4.1343, -8.0000, 1.5283, 4.1343
